handle,dc.collection,dc.identifier,dc.title,dc.creator,dc.publisher,dc.contributor,dc.rights,dc.description,dc.coverage.spatial,dc.coverage.temporal,dc.note,dc.note.internal,dc.relation.other,dc.date.issued,dc.location,dc.language,dc.type,dc.format,dc.format.numberofscans,dc.format.numberofpages,dc.identifier.projectcode,dc.identifier.other,dc.catalogedby,dc.validatedby,dc.date.cataloged,dc.date.validated,dc.date.acquisition,dc.subject,dc.source,dc.relation,dc.rights.holder,dc.provenance,dcterms.accrualMethod,URL
123456789/33190,"City, Society, and Economy / Households and Families / Hüdaizâde / Documents",AFMHZDOC058,"Arap Lisardakis mühürlü, Ahmed Bey’e gönderilmiş mektupta Kandiye’de bulunan bir takım malın İsmail Ağa tarafından taksim edilmesi ricasında bulunuluyor.",,,,Open Access,,,,,,,1926-04-07,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,30-20 cm; Handwritten; Printed,1,,,66079,UMITS,,20.10.2009,,20.10.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33190
123456789/33191,"City, Society, and Economy / Households and Families / Hüdaizâde / Documents",AFMHZDOC061,Kandiyeli Hüdaizade Mehmed Efendi’ye ait ihtarname. (Protestoname),,,,Open Access,,,,,,,1927-10-11,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,34-21 cm; Handwritten,2,,,66082,UMITS,,20.10.2009,,20.10.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33191
123456789/33192,"City, Society, and Economy / Households and Families / Hüdaizâde / Documents",AFMHZDOC062,"Kandiye’nin Kul Eli Karyesi’nde bulunan 30 dönüm tarlada hissesi olan Zeynep Hanım, hissesini vekili Hüseyin Ağa Bin İbrahim vasıtasıyla biraderi Mustafa Bey’e bıraktığına dair ilm-i haber.",,,,Open Access,,,,12 Safer 1348. Defterhane-i Hakani. Vakıf içün muvakkit ilm-i haberi.,,,1929-07-20,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"29,5-22 cm; Handwritten; Printed",2,,,66083,UMITS,,20.10.2009,,20.10.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33192
123456789/33193,"City, Society, and Economy / Households and Families / Hüdaizâde / Documents",AFMHZDOC063,Mustafa Bey’in Kandiye’nin Kul Eli Karyesi’nde bulunan otuz dönüm tarlanın kendisinde olmayan hisselerini de aldığı belgeleyen ilm-i haber.,,,,Open Access,,,,12 Safer 1348. Defterhane-i Hakani. Vakıf içün muvakkit ilm-i haberi.,,,1929-07-20,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"29,5-22 cm; Handwritten",2,,,66084,UMITS,,20.10.2009,,20.10.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33193
123456789/33194,"City, Society, and Economy / Households and Families / Hüdaizâde / Documents",AFMHZDOC064,Kandiye’nin Kul Eli Karyesi’nde bulunan kırk dönüm arazinin bazı hisselerinin Mustafa Ağa uhdesine geçtiğini belgeleyen ilm-i haberdir.,,,,Open Access,,,,12 Safer 1348. Defterhane-i Hakani. Vakıf içün muvakkit ilm-i haberi.,,,1929-07-20,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"29,5-22 cm; Handwritten",2,,,66085,UMITS,,20.10.2009,,20.10.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33194
123456789/33195,"City, Society, and Economy / Households and Families / Hüdaizâde / Documents",AFMHZDOC069,"Gayr-ı menkullerin hudud, bedel ve özelliklerini gösteren beyanname.",,,,Open Access,"Bu beyannamede hane, bağ ve arsaların özellikleri ve değerleri belirtilmiş tarih ibra edilmemiştir.",,,,,,,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,43-34 cm; Handwritten,1,,,66090,UMITS,,20.10.2009,,20.10.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33195
123456789/33196,"City, Society, and Economy / Households and Families / Hüdaizâde / Documents",AFMHZDOC075,"Commission Mixte mühürlü beyannamede Mustafa Hüdaizade’nin arşa intikali (vefatı) sonucunda Kandiye’de tereke olan mallarının özellikleri, tekrar inşasına gerek olup olmadığı, kiraya verilip verilmediği, hududları belirtilmiştir",,,,Open Access,,,,,,,,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,49-45 cm; Handwritten,1,,,66096,UMITS,,20.10.2009,,20.10.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33196
123456789/34173,"City, Society, and Economy / Households and Families / Hüdaizâde / Documents",AFMHZDOC011,Ömer Baba Molla Şerif’e Girit’in Kandiye şehrinde bir konağın bırakılmasını konu alan mukaveledir.,,,,Open Access,"Mukavele imzalanırken Canbazzade İbrahim, Bakuğlaki Kade Ağa, Boşnak oğlu Hasan Ağa, Kapotaki Molla Mustafa, Pala Binti Mustafa Hanım şahit olarak bulunmuşlardır.",,,22 Cemaziyel Evvel 1314,,,1896-10-19,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"38-23,5 cm; Handwritten",2,,,66032,UMITS,,20.10.2009,,20.10.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34173
123456789/34174,"City, Society, and Economy / Households and Families / Hüdaizâde / Documents",AFMHZDOC012,"Serif Aga Omerbabadakis, acting as proxy of his daughter, Meleki, states that he will raise no legal pursuit, nor demand compensation or alimony expenses in case of pregnancy and childs birth, from the seducer of his daughter Meleki, Mustafa Hudaydaki.",,,,Open Access,,,,Notarial act concerning resignment of legal pursuit for seducing.,,,1899-05-09,SALT Research,Yunanca - Greek,Belge - Document,30-20 cm; Handwritten,2,,,66033,UMITS,,20.10.2009,,20.10.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34174
123456789/34175,"City, Society, and Economy / Households and Families / Hüdaizâde / Documents",AFMHZDOC013,"Hatzi Isouf Kalathakis, inhabitant of the village Petrokefalo of province of Malevizi, and Musta Agas Hudaydakis, inhabitant of Iraklio, arrange that the latter will cultivate the lands of the former situated in the vicinity of the aforementioned village.",,,,Open Access,"That the revenues will be divided between the two and that the part of the land owner will be attributed to his lender, Mrs Athina Thiakaki. No duration of tenure is specified.",,,Notarial contract of land rent.,,,1899-10-24,SALT Research,Yunanca - Greek,Belge - Document,36-23 cm; Handwritten,2,,,66034,UMITS,,20.10.2009,,20.10.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34175
123456789/34176,"City, Society, and Economy / Households and Families / Hüdaizâde / Documents",AFMHZDOC029,"Zeynepi Hudaytopoula, wife of Şerif Ömerbabadaki, sells to her brother, mustafa hudaydaki, her part of a shop situated in THE Market Platia Strata of Iraklio for a price of 120 drachmes.",,,,Open Access,,,,Notarial sale contract of a part of a shop.,,,1912-07-11,SALT Research,Yunanca - Greek,Belge - Document,30-20 cm; Handwritten,4,,,66050,UMITS,,20.10.2009,,20.10.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34176
123456789/34177,"City, Society, and Economy / Households and Families / Hüdaizâde / Documents",AFMHZDOC043,Kandiye şehrinde sakinler Gülbin binti Uzun Hasan ve Hüdaizade Mecid’in akd-i nikah suretidir.,,,,Open Access,,,,,,,1921-03-14,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,30-20 cm; Handwritten,1,,,66064,UMITS,,20.10.2009,,20.10.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34177
123456789/34178,"City, Society, and Economy / Households and Families / Hüdaizâde / Documents",AFMHZDOC047,"Receipt for the payment of municipal taxes of 180.40 drachmes from the part of Mehmet Hudaydaki, inhabitant of Iraklio.",,,,Open Access,,,,Municipality of iraklio.,,,1922-03-11,SALT Research,Yunanca - Greek,Belge - Document,19-15 cm; Handwritten; Printed,1,,,66068,UMITS,,20.10.2009,,20.10.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34178
123456789/34179,"City, Society, and Economy / Households and Families / Hüdaizâde / Documents",AFMHZDOC059,Hüdaizade Mustafa oğlu Mehmed’in Çeşme Kaymakamlığı’na yazdığı icaretle ilgili dilekçedir.,,,,Open Access,,,,,,,1926-08-27,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"31,5-20,5 cm; Handwritten",2,,,66080,UMITS,,20.10.2009,,20.10.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34179
123456789/34180,"City, Society, and Economy / Households and Families / Hüdaizâde / Documents",AFMHZDOC070,Kandiyeli Mustafa ve oğlu Mehmed Hüdaizade’ye ait malların değerini gösteren beyanname.,,,,Open Access,Kandiyeli Mustafa ve oğlu Mehmed Hüdaizade’ye ait yedi adet emlak ve arazinin özellikleri ve ederleri beyannamede yer almıştır.,,,,,,,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,42-33 cm; Handwritten,2,,,66091,UMITS,,20.10.2009,,20.10.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34180
123456789/34181,"City, Society, and Economy / Households and Families / Hüdaizâde / Documents",AFMHZDOC074,Üzerinde sadece “Behçet Efendi Kapotaki İsmail Ağa’ya icar icar ettiği emlak kontratım” yazan boş belge.,,,,Open Access,,,,,,,,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,24-9 cm; Handwritten,1,,,66095,UMITS,,20.10.2009,,20.10.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/34181
123456789/35168,"City, Society, and Economy / Households and Families / Hüdaizâde / Documents",AFMHZDOC003,"Girit’in Kandiye şehrinde Sakine Hanım, Terzi Molla Mustafa, Pavosçu Hüseyin Ağa, Etrafi Kifalaki Mustafa, Medar Ağa arasındaki arsa satın alma sözleşmesidir.",,,,Open Access,Mübayaa hücceti,,,,,,1892,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,34-21 cm; Handwritten,2,,,66024,UMITS,,20.10.2009,,20.10.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/35168
123456789/35169,"City, Society, and Economy / Households and Families / Hüdaizâde / Documents",AFMHZDOC010,Girit vilayetinde imzalanmış Molla Mustafa Bin Hüdai’ye ait emval-i gayr-ı menkule mübayaa hücceti. Sefir Zeytun isimli tarlanın Kapotaki Yahud Hüdaizade Molla Mustafa Bin Hüdai’ye satıldığını belgeleyen mukaveledir.,,,,Open Access,,,,29 Cemaziyel Evvel 1310,,,1895-10-05,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"38,5-23,5 cm; Handwritten",1,,,66031,UMITS,,20.10.2009,,20.10.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/35169
123456789/35170,"City, Society, and Economy / Households and Families / Hüdaizâde / Documents",AFMHZDOC022,"Antonios Sellamnianakis and Konstantinos Trigonakis sell to Mustafa Hudaydaki, inhabitant of Iraklio, a piece of land for the pice of 760 golden drachmes. The piece of land is located at the site Deli Mehmeti Kambo of the periphery Top Altı of Iraklio.",,,,Open Access,,,,Notarial sale contract of a vineyard.,,,1906-02-24,SALT Research,Yunanca - Greek,Belge - Document,30-20 cm; Handwritten,4,,,66043,UMITS,,20.10.2009,,20.10.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/35170
123456789/35171,"City, Society, and Economy / Households and Families / Hüdaizâde / Documents",AFMHZDOC023,"Ibraim Hatzalakis sells to Mustafa Hudaydakis, both inhabitants of Iraklio, the land property he inherited from his aunt, Atile Hatzopoula, for the price of 100 golden drachmes.",,,,Open Access,The property consısts a pıece of land and olıvegroves sıtuated at the perıphery of the Vıllage Pendamodı of the munıcıpalıty of Agıos Myronas of the provınce of Malevızı.,,,Notarial sale contract of land property.,,,1906-04-28,SALT Research,Yunanca - Greek,Belge - Document,30-20 cm; Handwritten,4,,,66044,UMITS,,20.10.2009,,20.10.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/35171
123456789/35172,"City, Society, and Economy / Households and Families / Hüdaizâde / Documents",AFMHZDOC034,"Mustafa Bey Doumbarakis, acting as supervisor of property and proxy of orphans of Huseyin Hatzi Masloumaki, as well as Nouredin Serbetakis, and of Naomie Kadriefendopoulas, widow of deceased, sell a vineyard to Mustafa Hudaydaki.",,,,Open Access,,,,"The vineyard is situated at the site Louti-Perama, outside the Gate of Hania of the town of Iraklio. Its size is 10 workers work and it contains five fig trees and eleven mourella (small olive trees).",,,1914-07-28,SALT Research,Yunanca - Greek,Belge - Document,30-20 cm; Handwritten,4,,,66055,UMITS,,20.10.2009,,20.10.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/35172
123456789/35173,"City, Society, and Economy / Households and Families / Hüdaizâde / Documents",AFMHZDOC036,Statement concerning tax payment responsibility from the part of supervisor of property and proxy. At the back face of the document there are draft arithmetic calculations.,,,,Open Access,,,,Statement of proxy.,,,1916-03-29,SALT Research,Yunanca - Greek,Belge - Document,30-20 cm; Handwritten,2,,,66057,UMITS,,20.10.2009,,20.10.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/35173
123456789/35174,"City, Society, and Economy / Households and Families / Hüdaizâde / Documents",AFMHZDOC037,"Statement of summoner of the financial department for the completion of the delivery of statement of inheritance tax from the lawyer, Mihail Kounalakis, of the proxy of the orphans Mehmet and Yandikiar Hudaylakis. Proxy is Halil Yunusakis or Agadakis.",,,,Open Access,,,,Delivery of statement of inheritance tax.,,,1916-04-01,SALT Research,Yunanca - Greek,Belge - Document,30-20 cm; Handwritten,1,,,66058,UMITS,,20.10.2009,,20.10.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/35174
123456789/35175,"City, Society, and Economy / Households and Families / Hüdaizâde / Documents",AFMHZDOC038,Mustafa Hüdaizade’nin ölümüyle zimmetinde bulunan bir miktar paranın zevcesine verildiğini belgeleyen hüccettir.,,,,Open Access,Mustafa Hüdaizadenin eşi kendisine tereke olan parayı alabilmek için nikah hüccetini beyan ettiği hüccette kayıtlıdır.,,,,,,1916-09-03,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"20-15, 2 cm; Handwritten",1,,,66059,UMITS,,20.10.2009,,20.10.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/35175
123456789/35176,"City, Society, and Economy / Households and Families / Hüdaizâde / Documents",AFMHZDOC041,"Halil Yunusakis, supervisor of the property of the orphans Mehmet and Yadikiar Hudaydaki, sells to Nuri Bey Kuduzade, a house situated at the neighbourhood Balta Tzami of Iraklio for a price of 4060 drachmes.",,,,Open Access,The sum is divided to 2/3 to Mehmet and 1/3 to Yadikiars part.,,,Notaria contract concerning the sale of a house.,,,1919-09-30,SALT Research,Yunanca - Greek,Belge - Document,30-20 cm; Handwritten,4,,,66062,UMITS,,20.10.2009,,20.10.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/35176
123456789/35177,"City, Society, and Economy / Households and Families / Hüdaizâde / Documents",AFMHZDOC044,Mehmet Hudaydakis rents to Georgio Anogianakis a shop situated at the market Yeni Tzami of Iraklio bearing the number 284. The duration of the lease is two years starting from 1.8.1921 for a monthly sum of 270 drachmes.,,,,Open Access,The rentor is obliged to recpmstruct the facade of the shop.,,,Notarial rent contract for a shop.,,,1921-05-17,SALT Research,Yunanca - Greek,Belge - Document,30-20 cm; Handwritten,3,,,66065,UMITS,,20.10.2009,,20.10.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/35177
123456789/35178,"City, Society, and Economy / Households and Families / Hüdaizâde / Documents",AFMHZDOC046,Release from the Army (V. Contingent of Hania) of the soldier Hudaydakis Mehmet of Moustafa according to the law No.2728 after the delivery of the foreseen payment.,,,,Open Access,,,,Temporary release. [A photograph is attached to the document],,,1922-02-12,SALT Research,Yunanca - Greek,Belge - Document,30-20 cm; Handwritten,1,,,66067,UMITS,,20.10.2009,,20.10.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/35178
123456789/35179,"City, Society, and Economy / Households and Families / Hüdaizâde / Documents",AFMHZDOC052,"Mehmet Hudaydakis and Alis Semerezakis, both inhabitants of Iraklio, rent to Konstantinos Pendarakis and Dimitrios Galanakis, inhabitants of Iraklio as well, the revenues of the same years production of two vineyards for the price of 22, 000 drachmes.",,,,Open Access,"Piece of land is located at site Keralias Kamaranis of periphery of Iraklio and it contains an olivegrove of 15 mouzouria, a vineyard of the size of 70 workers work and other tree cultivations. Stipulations are set for the arrangement of expenses.",,,Share-cropping agreement.,,,1923-10-01,SALT Research,Yunanca - Greek,Belge - Document,34-21 cm; Handwritten,2,,,66073,UMITS,,20.10.2009,,20.10.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/35179
123456789/35180,"City, Society, and Economy / Households and Families / Hüdaizâde / Documents",AFMHZDOC053,Girit'in Kandiye şehrinde bulunan zeytinliği Hüdaizade Mehmed Efendi'nin aldığını belgeleyen satış hüccetidir.,,,,Open Access,,,,14 Mart 1341,,,1925-03-14,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,34-21 cm; Handwritten,3,,,66074,UMITS,,20.10.2009,,20.10.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/35180
123456789/35181,"City, Society, and Economy / Households and Families / Hüdaizâde / Documents",AFMHZDOC065,Girit mübadillerinden Mehmet Hüdaizade’nin Çeşme Kaymakamlığı’na yazdığı dilekçe.,,,,Open Access,"Mehmet Hüdaizade, dilekçede iskan dairesinde mevcut tefriz dosyanın hakkında tetkik ve tefriz komisyonlarınca ittihaz edilen kararların kendisine bildirilmesini istiyor.",,,,,,1929-11-03,SALT Research,Türkçe - Turkish,Belge - Document,33-213 cm; Handwritten,2,,,66086,UMITS,,20.10.2009,,20.10.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/35181
123456789/35182,"City, Society, and Economy / Households and Families / Hüdaizâde / Documents",AFMHZDOC073,"Çeşme kazasında bulunan, Hüdaizade Mehmed Efendi’ye ait bir emlaka yeniden kıymet konulduğunu belgeleyen ihbarnamedir.",,,,Open Access,,,,,,,,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"18,5-21 cm; Handwritten; Printed",1,,,66094,UMITS,,20.10.2009,,20.10.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/35182
